               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  27,            0.023056,            0.006028,          0.00090467,             0.96407,             0.86785,             0.89396,             0.59951,            0.019217,           0.0045479,           0.0011107,           0.0031179,           0.0031179,           0.0031179
                  28,            0.023812,           0.0060785,            0.000932,             0.93835,              0.8896,             0.89974,             0.57431,            0.019884,           0.0046706,          0.00098597,           0.0031115,           0.0031115,           0.0031115
                  29,            0.023137,           0.0065385,          0.00095469,             0.95008,             0.88107,             0.89898,             0.61764,             0.01904,            0.004474,          0.00092825,           0.0031049,           0.0031049,           0.0031049
                  30,            0.023021,             0.00612,          0.00092107,             0.92409,             0.86752,             0.88991,             0.55446,            0.021539,           0.0047123,          0.00083546,           0.0030981,           0.0030981,           0.0030981
                  31,             0.02181,           0.0061275,          0.00085653,              0.8836,             0.80423,             0.85494,             0.52741,            0.019122,           0.0046308,          0.00078546,           0.0030911,           0.0030911,           0.0030911
                  32,            0.022496,           0.0061338,          0.00085847,             0.92416,              0.8587,             0.89492,             0.61127,             0.01801,           0.0045144,          0.00095014,           0.0030838,           0.0030838,           0.0030838
                  33,            0.021366,            0.005919,           0.0007906,             0.91551,             0.86885,             0.87893,             0.56984,            0.018004,           0.0044363,          0.00081217,           0.0030763,           0.0030763,           0.0030763
                  34,            0.022545,           0.0060647,          0.00087802,              0.8897,             0.81983,             0.86176,             0.57085,            0.019661,           0.0046369,          0.00081707,           0.0030685,           0.0030685,           0.0030685
                  35,            0.022526,            0.006126,          0.00089852,             0.82858,             0.84025,             0.84358,             0.59464,             0.01909,           0.0045836,          0.00089453,           0.0030606,           0.0030606,           0.0030606
                  36,            0.021685,           0.0060607,          0.00084114,             0.94014,             0.82634,             0.87294,             0.63033,            0.017693,            0.004467,          0.00072724,           0.0030524,           0.0030524,           0.0030524
                  37,            0.020788,           0.0057473,          0.00076193,             0.95179,             0.87772,             0.89315,             0.65908,            0.017526,           0.0044417,           0.0007111,            0.003044,            0.003044,            0.003044
                  38,            0.020702,            0.005808,          0.00079099,             0.95548,             0.84544,             0.87871,             0.62948,             0.01794,           0.0045723,          0.00077518,           0.0030354,           0.0030354,           0.0030354
                  39,            0.021072,           0.0059793,          0.00077906,             0.92071,             0.86914,             0.87614,             0.57858,             0.01959,           0.0044752,          0.00081664,           0.0030266,           0.0030266,           0.0030266
                  40,            0.020016,           0.0057385,          0.00072584,             0.96894,             0.87772,             0.90788,             0.59772,            0.018358,            0.004366,          0.00071309,           0.0030175,           0.0030175,           0.0030175
                  41,             0.01989,           0.0056527,          0.00072344,             0.95885,             0.87604,             0.89557,             0.59198,            0.017649,           0.0044204,          0.00072208,           0.0030083,           0.0030083,           0.0030083
                  42,            0.020812,           0.0055627,          0.00075666,             0.93876,             0.85789,             0.88802,             0.56863,            0.017933,           0.0043867,          0.00067913,           0.0029988,           0.0029988,           0.0029988
                  43,            0.020617,           0.0059285,          0.00079193,             0.97093,             0.87421,             0.90486,             0.53957,            0.017728,           0.0043636,          0.00065162,           0.0029891,           0.0029891,           0.0029891
                  44,             0.02077,           0.0056772,          0.00071388,             0.91616,             0.87083,             0.91152,             0.57668,            0.017994,           0.0041782,          0.00070064,           0.0029793,           0.0029793,           0.0029793
                  45,            0.020168,           0.0059654,          0.00070043,               0.946,             0.87939,             0.89642,             0.66873,            0.016834,           0.0043283,          0.00062886,           0.0029692,           0.0029692,           0.0029692
                  46,            0.020175,           0.0055563,          0.00072368,             0.94367,             0.87076,             0.90044,             0.63254,            0.017336,           0.0043093,          0.00069917,           0.0029589,           0.0029589,           0.0029589
                  47,            0.019209,            0.005654,          0.00069042,             0.94787,             0.88221,             0.90793,             0.58871,            0.016765,            0.004215,          0.00064564,           0.0029484,           0.0029484,           0.0029484
                  48,            0.018557,           0.0053986,          0.00065187,             0.95069,             0.86933,              0.9045,             0.61618,            0.016621,            0.004232,          0.00060163,           0.0029377,           0.0029377,           0.0029377
                  49,            0.019763,           0.0055109,           0.0006909,              0.9537,             0.87057,             0.89918,             0.60212,            0.018508,           0.0044337,          0.00068116,           0.0029267,           0.0029267,           0.0029267
                  50,            0.018868,           0.0056509,          0.00065184,             0.95555,             0.85044,             0.91285,             0.63193,            0.016295,           0.0043407,          0.00056567,           0.0029156,           0.0029156,           0.0029156
                  51,            0.018254,           0.0053641,          0.00058944,             0.94245,             0.87253,             0.88568,             0.69346,            0.016765,           0.0045355,          0.00058375,           0.0029043,           0.0029043,           0.0029043
                  52,            0.019774,           0.0056792,           0.0006545,              0.9403,             0.87086,             0.89404,             0.62346,            0.017444,            0.004324,          0.00069589,           0.0028929,           0.0028929,           0.0028929
                  53,            0.018712,           0.0053049,          0.00065605,             0.96011,             0.88098,             0.93877,             0.58484,            0.017099,           0.0041227,          0.00061377,           0.0028812,           0.0028812,           0.0028812
                  54,            0.018029,           0.0053514,          0.00063685,             0.95343,             0.87086,             0.92032,             0.60137,            0.016335,           0.0042074,          0.00065209,           0.0028693,           0.0028693,           0.0028693
                  55,            0.018128,           0.0054543,          0.00060829,             0.94556,             0.88426,             0.92853,              0.6569,            0.016255,           0.0041159,          0.00051339,           0.0028572,           0.0028572,           0.0028572
                  56,            0.018189,             0.00534,          0.00058168,             0.94843,             0.86713,             0.92527,             0.64908,            0.015367,           0.0041721,          0.00054583,            0.002845,            0.002845,            0.002845
                  57,            0.018731,           0.0055671,          0.00065302,             0.92442,             0.92337,                0.94,             0.71634,            0.014758,           0.0042132,          0.00062631,           0.0028326,           0.0028326,           0.0028326
                  58,            0.018269,           0.0052698,          0.00058069,              0.9247,             0.90259,             0.92351,             0.67245,             0.01543,           0.0041036,          0.00052931,             0.00282,             0.00282,             0.00282
                  59,            0.018511,           0.0053531,          0.00058666,             0.92398,             0.88956,             0.91516,             0.66379,            0.015683,           0.0042075,          0.00059791,           0.0028072,           0.0028072,           0.0028072
                  60,            0.017776,           0.0054497,          0.00054238,             0.95811,             0.86752,             0.90321,             0.63595,             0.01651,           0.0042161,          0.00058732,           0.0027942,           0.0027942,           0.0027942
                  61,            0.016929,           0.0049273,          0.00057818,              0.9496,             0.87081,             0.90444,             0.64288,            0.016168,           0.0041806,          0.00071523,           0.0027811,           0.0027811,           0.0027811
                  62,            0.017154,           0.0051131,          0.00053225,             0.94767,             0.86915,             0.89337,             0.64613,            0.016641,           0.0041385,          0.00056892,           0.0027677,           0.0027677,           0.0027677
                  63,            0.017809,           0.0053065,          0.00055616,             0.94778,             0.89294,             0.92446,             0.65229,            0.014792,           0.0041543,          0.00057847,           0.0027543,           0.0027543,           0.0027543
                  64,             0.01752,           0.0051562,          0.00058936,              0.9542,             0.88274,             0.91649,             0.69009,            0.015368,            0.004194,          0.00064694,           0.0027406,           0.0027406,           0.0027406
                  65,            0.017166,           0.0051237,          0.00055646,             0.94528,             0.85562,             0.88802,             0.59989,             0.01643,           0.0041671,          0.00059014,           0.0027268,           0.0027268,           0.0027268
                  66,            0.017953,           0.0054036,           0.0005378,             0.96013,             0.86059,             0.89115,             0.64469,            0.016097,           0.0042451,          0.00064266,           0.0027128,           0.0027128,           0.0027128
                  67,            0.017353,           0.0051631,          0.00057528,             0.90845,             0.88266,             0.88912,             0.64535,            0.015227,           0.0041416,          0.00061591,           0.0026987,           0.0026987,           0.0026987
                  68,            0.017779,           0.0050152,           0.0005124,             0.94486,             0.84543,             0.87692,             0.64141,            0.016114,           0.0043305,          0.00066487,           0.0026844,           0.0026844,           0.0026844
                  69,            0.016863,           0.0052271,          0.00051997,             0.89576,             0.83414,               0.866,             0.60057,            0.016867,           0.0041978,          0.00063094,           0.0026699,           0.0026699,           0.0026699
                  70,            0.017122,           0.0053019,          0.00054054,             0.93461,             0.86752,             0.88114,             0.62446,            0.016536,            0.004158,          0.00053978,           0.0026553,           0.0026553,           0.0026553
                  71,            0.017196,           0.0052561,          0.00048627,             0.92843,             0.86582,             0.88601,             0.62055,            0.016762,           0.0042117,          0.00057366,           0.0026406,           0.0026406,           0.0026406
                  72,            0.016768,           0.0050038,          0.00051182,             0.92538,             0.86745,             0.87542,             0.66024,             0.01601,           0.0042646,          0.00062903,           0.0026257,           0.0026257,           0.0026257
                  73,            0.016874,           0.0049266,          0.00050089,             0.94459,             0.87438,             0.89488,             0.64002,            0.015657,           0.0041206,          0.00059549,           0.0026106,           0.0026106,           0.0026106
                  74,            0.017133,           0.0052351,          0.00050722,             0.95741,             0.88958,              0.9128,             0.67196,            0.015432,           0.0040387,          0.00056245,           0.0025954,           0.0025954,           0.0025954
                  75,            0.016563,           0.0052208,          0.00049253,             0.95299,             0.88104,              0.9091,             0.69064,            0.015121,           0.0040965,          0.00058167,           0.0025801,           0.0025801,           0.0025801
                  76,            0.015998,           0.0049526,          0.00047959,             0.95949,             0.87238,             0.90534,             0.68089,            0.015581,           0.0039893,          0.00053119,           0.0025646,           0.0025646,           0.0025646
                  77,            0.017057,           0.0050787,          0.00048667,             0.95121,             0.85228,             0.89123,             0.65273,             0.01616,            0.004066,          0.00057832,            0.002549,            0.002549,            0.002549
                  78,            0.016518,           0.0050892,          0.00051341,             0.95456,             0.85814,             0.89516,             0.68397,            0.014842,            0.004136,          0.00051913,           0.0025333,           0.0025333,           0.0025333
                  79,            0.015805,           0.0048563,          0.00044873,             0.93976,             0.86998,             0.88324,             0.62807,            0.016192,           0.0039229,          0.00044312,           0.0025174,           0.0025174,           0.0025174
                  80,            0.015684,           0.0049274,          0.00045761,             0.94909,             0.85731,              0.8758,             0.63749,            0.015345,           0.0038992,          0.00041649,           0.0025014,           0.0025014,           0.0025014
                  81,            0.015757,           0.0051044,          0.00043243,             0.94623,             0.86912,             0.91223,             0.63984,            0.015776,           0.0038973,          0.00041545,           0.0024853,           0.0024853,           0.0024853
                  82,            0.016124,           0.0048723,          0.00043756,             0.90802,             0.87253,             0.88364,             0.62993,            0.017902,           0.0039971,           0.0005069,           0.0024691,           0.0024691,           0.0024691
                  83,            0.016161,           0.0049201,          0.00050634,             0.97717,             0.82165,             0.88379,             0.65441,            0.016474,           0.0038388,          0.00049389,           0.0024527,           0.0024527,           0.0024527
                  84,            0.016401,           0.0048697,          0.00046144,             0.94948,             0.86417,             0.90119,             0.68113,            0.014231,           0.0038096,          0.00049076,           0.0024362,           0.0024362,           0.0024362
                  85,             0.01511,           0.0046784,          0.00042484,             0.92571,             0.84552,             0.87995,             0.67741,            0.015237,           0.0038435,          0.00042253,           0.0024197,           0.0024197,           0.0024197
                  86,            0.016045,           0.0047016,          0.00043618,             0.95591,             0.88101,             0.90309,             0.73932,             0.01356,           0.0037188,          0.00050677,            0.002403,            0.002403,            0.002403
                  87,            0.015127,           0.0048973,          0.00041271,             0.91365,             0.88441,             0.88819,             0.62925,            0.015703,           0.0038814,          0.00043193,           0.0023862,           0.0023862,           0.0023862
                  88,            0.015292,           0.0047954,          0.00040758,             0.95828,             0.87939,             0.90675,             0.69458,            0.014551,           0.0038163,          0.00044012,           0.0023693,           0.0023693,           0.0023693
                  89,             0.01566,           0.0049163,          0.00041725,             0.95323,             0.87028,             0.89685,             0.67189,             0.01406,           0.0037828,          0.00041101,           0.0023523,           0.0023523,           0.0023523
                  90,            0.015975,           0.0050322,          0.00042993,             0.95398,             0.85717,             0.89434,             0.68167,            0.014735,           0.0038509,          0.00041962,           0.0023352,           0.0023352,           0.0023352
                  91,            0.015591,           0.0049684,          0.00042151,             0.97822,             0.80814,             0.87193,             0.66663,            0.015608,           0.0039613,          0.00043984,            0.002318,            0.002318,            0.002318
                  92,            0.015178,           0.0047467,           0.0004331,              0.9369,             0.87939,               0.882,             0.62778,            0.015955,           0.0038849,          0.00038314,           0.0023007,           0.0023007,           0.0023007
                  93,            0.014734,           0.0048655,          0.00037603,             0.97485,             0.85854,             0.91084,             0.66299,            0.014896,            0.003981,          0.00037865,           0.0022833,           0.0022833,           0.0022833
                  94,            0.014708,            0.004724,          0.00036968,             0.93745,             0.88273,             0.91401,              0.6467,            0.014664,           0.0038154,          0.00037391,           0.0022659,           0.0022659,           0.0022659
                  95,            0.015422,           0.0049211,          0.00038075,              0.9514,             0.87939,             0.91279,             0.71126,            0.013465,           0.0038053,          0.00036272,           0.0022483,           0.0022483,           0.0022483
                  96,            0.014844,           0.0047423,          0.00037429,             0.94442,              0.8725,             0.91123,             0.69187,            0.014178,           0.0038072,          0.00036337,           0.0022307,           0.0022307,           0.0022307
                  97,             0.01428,           0.0047549,          0.00035479,             0.91923,             0.88243,             0.90877,             0.65293,            0.015204,           0.0037342,          0.00034482,            0.002213,            0.002213,            0.002213
                  98,            0.014408,            0.004823,          0.00034832,              0.9542,             0.86205,             0.91331,              0.6712,            0.014559,            0.003961,          0.00038172,           0.0021952,           0.0021952,           0.0021952
                  99,            0.015489,           0.0047546,          0.00039061,             0.97021,             0.84544,             0.87454,              0.6641,            0.015549,            0.003943,          0.00050562,           0.0021774,           0.0021774,           0.0021774
                 100,            0.014658,           0.0048293,          0.00037436,             0.94612,             0.87949,              0.8882,             0.67353,            0.014416,              0.0038,           0.0003769,           0.0021595,           0.0021595,           0.0021595
                 101,              0.0148,           0.0048416,           0.0003759,             0.94407,             0.88272,             0.90206,             0.70182,            0.013787,           0.0039496,          0.00033618,           0.0021415,           0.0021415,           0.0021415
                 102,            0.014575,           0.0047465,          0.00035294,             0.93672,             0.86972,             0.89294,              0.6779,            0.014216,           0.0039857,          0.00035722,           0.0021235,           0.0021235,           0.0021235
                 103,            0.014758,           0.0047738,          0.00034416,             0.96711,             0.85564,             0.89524,             0.68937,            0.014549,           0.0038559,          0.00035598,           0.0021054,           0.0021054,           0.0021054
                 104,             0.01472,           0.0045615,          0.00035806,             0.94058,             0.88274,             0.89869,             0.72488,            0.012882,           0.0038854,          0.00035573,           0.0020872,           0.0020872,           0.0020872
                 105,            0.014162,           0.0046982,          0.00033332,             0.94546,             0.88274,             0.92897,             0.71493,            0.013904,           0.0037559,          0.00034818,            0.002069,            0.002069,            0.002069
                 106,            0.014499,           0.0045628,           0.0003372,             0.94212,             0.88441,             0.89834,             0.67989,            0.014535,           0.0038374,          0.00033317,           0.0020508,           0.0020508,           0.0020508
                 107,            0.014263,             0.00467,          0.00033676,             0.95706,             0.88207,             0.91942,             0.69336,            0.013956,           0.0037315,          0.00032686,           0.0020325,           0.0020325,           0.0020325
                 108,            0.013523,            0.004612,          0.00037348,             0.95418,             0.87939,              0.8982,             0.67496,            0.014573,           0.0038399,          0.00034158,           0.0020142,           0.0020142,           0.0020142
                 109,             0.01381,           0.0045438,          0.00031174,               0.953,             0.89294,             0.90234,             0.69265,            0.014658,           0.0037454,          0.00033978,           0.0019958,           0.0019958,           0.0019958
                 110,            0.013966,           0.0045235,          0.00033239,             0.96261,             0.86966,             0.89864,             0.72406,            0.013388,             0.00379,          0.00040954,           0.0019774,           0.0019774,           0.0019774
                 111,            0.013633,           0.0043198,          0.00033066,             0.94574,             0.89294,             0.90977,             0.72531,            0.013543,            0.003784,          0.00035071,           0.0019589,           0.0019589,           0.0019589
                 112,            0.013339,           0.0046216,          0.00031976,             0.95022,             0.87251,             0.89788,             0.66642,            0.013804,           0.0038747,           0.0003472,           0.0019405,           0.0019405,           0.0019405
                 113,            0.013272,           0.0043741,          0.00030747,             0.94813,             0.89127,             0.91199,             0.73856,            0.012609,           0.0040115,          0.00037176,            0.001922,            0.001922,            0.001922
                 114,            0.013254,            0.004402,           0.0002972,              0.9499,             0.89124,             0.91963,              0.7396,            0.012822,           0.0039583,          0.00035633,           0.0019035,           0.0019035,           0.0019035
                 115,             0.01337,           0.0045884,          0.00029622,              0.9302,             0.88793,             0.90802,             0.71518,            0.013294,           0.0040321,           0.0004436,           0.0018849,           0.0018849,           0.0018849
                 116,            0.013362,              0.0045,          0.00030444,             0.94226,             0.89027,             0.91609,             0.70581,            0.013003,           0.0039699,          0.00034122,           0.0018664,           0.0018664,           0.0018664
                 117,            0.013153,           0.0046148,          0.00027468,             0.93637,               0.888,             0.90793,             0.71807,            0.013318,            0.004083,          0.00036728,           0.0018478,           0.0018478,           0.0018478
                 118,            0.013237,           0.0045438,          0.00028383,             0.94649,              0.8849,             0.90721,              0.7115,             0.01342,           0.0040234,          0.00036421,           0.0018292,           0.0018292,           0.0018292
                 119,            0.013305,           0.0043746,          0.00029086,             0.94155,             0.87673,             0.89776,             0.70377,            0.014083,           0.0039855,          0.00039749,           0.0018106,           0.0018106,           0.0018106
                 120,            0.013425,           0.0043927,          0.00028218,             0.96131,             0.86752,             0.91438,             0.70304,            0.013686,           0.0040385,          0.00044885,           0.0017921,           0.0017921,           0.0017921
                 121,             0.01322,           0.0044644,          0.00028163,              0.9463,              0.8879,             0.91359,             0.69596,            0.013438,           0.0039509,          0.00042026,           0.0017735,           0.0017735,           0.0017735
                 122,            0.013251,           0.0044811,          0.00028624,             0.93841,             0.89839,             0.91357,              0.7076,            0.013524,           0.0039059,           0.0003808,           0.0017549,           0.0017549,           0.0017549
                 123,            0.013172,           0.0043362,          0.00028119,             0.95094,             0.88952,             0.91439,             0.72793,            0.012721,           0.0038662,          0.00038937,           0.0017363,           0.0017363,           0.0017363
                 124,            0.013186,           0.0044198,          0.00028394,             0.95218,              0.8896,             0.93523,             0.70712,            0.012976,           0.0038468,          0.00035725,           0.0017178,           0.0017178,           0.0017178
                 125,            0.012954,           0.0043801,          0.00028901,             0.97124,             0.87605,             0.93609,             0.72988,            0.012715,           0.0038023,          0.00032071,           0.0016992,           0.0016992,           0.0016992
                 126,            0.012754,           0.0044634,          0.00026938,             0.94411,             0.89562,             0.93027,             0.71731,            0.012958,           0.0038179,          0.00029554,           0.0016807,           0.0016807,           0.0016807
                 127,            0.012768,           0.0042314,          0.00024738,             0.94989,             0.89122,             0.92115,             0.70961,            0.012678,            0.003835,           0.0003466,           0.0016621,           0.0016621,           0.0016621
                 128,            0.012916,           0.0042317,          0.00024678,             0.95762,             0.89099,             0.91882,             0.71389,             0.01268,           0.0037257,          0.00027856,           0.0016437,           0.0016437,           0.0016437
                 129,            0.012618,           0.0045713,          0.00025018,             0.95428,             0.89127,             0.92007,             0.74403,            0.011964,           0.0037622,          0.00030124,           0.0016252,           0.0016252,           0.0016252
                 130,             0.01268,           0.0042418,          0.00024859,             0.91256,             0.92355,             0.92408,             0.71551,            0.012559,           0.0037943,          0.00031589,           0.0016067,           0.0016067,           0.0016067
                 131,            0.012401,           0.0043141,          0.00025294,             0.95779,             0.89336,             0.91752,             0.72477,            0.012821,           0.0037643,          0.00036816,           0.0015883,           0.0015883,           0.0015883
                 132,            0.012455,           0.0043648,          0.00024153,             0.95205,              0.8896,             0.90021,             0.67599,             0.01361,           0.0037815,          0.00031885,             0.00157,             0.00157,             0.00157
                 133,            0.012531,           0.0042104,          0.00022766,             0.94564,             0.89618,             0.91212,             0.68706,            0.013332,           0.0037939,          0.00030984,           0.0015516,           0.0015516,           0.0015516
                 134,            0.012736,           0.0043061,          0.00023781,             0.95417,             0.88793,             0.90455,              0.7012,            0.013493,            0.003849,          0.00026729,           0.0015333,           0.0015333,           0.0015333
                 135,            0.012242,           0.0043433,          0.00024179,             0.94991,              0.8896,             0.91032,             0.69962,            0.013332,            0.003839,          0.00026975,           0.0015151,           0.0015151,           0.0015151
                 136,              0.0128,            0.004449,          0.00024513,             0.94668,             0.88978,             0.91207,             0.72191,            0.012852,            0.003907,          0.00031846,           0.0014969,           0.0014969,           0.0014969
                 137,            0.012405,           0.0041596,          0.00024056,             0.94937,             0.89127,             0.91343,             0.69745,            0.013062,            0.003948,          0.00031418,           0.0014788,           0.0014788,           0.0014788
                 138,            0.012146,           0.0042198,           0.0002369,             0.95027,              0.8896,             0.89885,               0.691,            0.013437,           0.0039805,          0.00031778,           0.0014607,           0.0014607,           0.0014607
                 139,            0.012917,            0.004445,          0.00023464,             0.95009,             0.87935,             0.88995,             0.70297,            0.013254,           0.0039655,          0.00032103,           0.0014426,           0.0014426,           0.0014426
                 140,            0.012576,           0.0043173,          0.00023317,             0.95038,             0.90024,             0.92202,             0.70627,            0.012994,           0.0038094,          0.00027813,           0.0014247,           0.0014247,           0.0014247
                 141,            0.011861,           0.0041371,          0.00022398,             0.94833,             0.91001,              0.9128,             0.70099,            0.013146,           0.0038093,          0.00029898,           0.0014067,           0.0014067,           0.0014067
                 142,             0.01206,             0.00406,          0.00021609,              0.9516,             0.89501,             0.91302,             0.68636,            0.013286,           0.0039065,          0.00028359,           0.0013889,           0.0013889,           0.0013889
                 143,            0.011975,           0.0043538,          0.00023829,              0.9735,             0.87772,             0.91558,             0.71598,            0.013379,           0.0038538,          0.00028488,           0.0013711,           0.0013711,           0.0013711
                 144,            0.011945,           0.0041499,          0.00021743,              0.9651,             0.87938,              0.9194,             0.72009,            0.012692,           0.0038289,           0.0002568,           0.0013534,           0.0013534,           0.0013534
                 145,            0.011426,           0.0043561,          0.00020432,             0.93992,             0.89968,             0.91348,             0.70335,            0.012856,           0.0038686,           0.0002532,           0.0013358,           0.0013358,           0.0013358
                 146,             0.01183,           0.0041173,          0.00020114,             0.95123,              0.8874,             0.91758,             0.69017,            0.013745,           0.0039283,          0.00025575,           0.0013183,           0.0013183,           0.0013183
                 147,            0.012004,             0.00424,          0.00020078,             0.93837,              0.8984,             0.91315,             0.69027,            0.013509,           0.0038303,          0.00024025,           0.0013008,           0.0013008,           0.0013008
                 148,            0.012105,           0.0041427,          0.00020873,             0.93552,             0.89122,             0.90589,              0.6995,            0.013272,           0.0038198,          0.00023064,           0.0012834,           0.0012834,           0.0012834
                 149,            0.011594,           0.0041622,          0.00020397,             0.93762,             0.89127,             0.89746,             0.68581,            0.013165,           0.0038959,           0.0002474,           0.0012661,           0.0012661,           0.0012661
                 150,            0.011719,           0.0042741,          0.00019032,             0.94553,             0.89429,             0.91439,             0.71909,            0.012526,           0.0038123,           0.0002425,            0.001249,            0.001249,            0.001249
                 151,            0.011606,           0.0040765,          0.00019335,             0.95019,             0.89613,             0.93214,             0.72641,            0.012791,           0.0037948,          0.00025525,           0.0012319,           0.0012319,           0.0012319
                 152,            0.011787,           0.0042874,          0.00018989,             0.95139,             0.88793,             0.91473,             0.70234,            0.013281,           0.0038257,          0.00024822,           0.0012148,           0.0012148,           0.0012148
                 153,            0.011545,           0.0040215,          0.00021522,             0.95324,             0.89609,             0.91589,             0.67288,            0.014119,           0.0038009,          0.00029604,           0.0011979,           0.0011979,           0.0011979
                 154,            0.011514,           0.0040815,          0.00019629,              0.9352,             0.92158,             0.94145,             0.71856,            0.012927,           0.0037474,          0.00025687,           0.0011811,           0.0011811,           0.0011811
