               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  25,            0.039001,           0.0054555,           0.0010516,                   0,                   0,                   0,                   0,             0.05136,             0.00717,             0.11809,           0.0031302,           0.0031302,           0.0031302
                  26,            0.034535,           0.0052423,          0.00097113,            0.010638,            0.020408,           0.0055189,           0.0011038,            0.056302,           0.0067536,             0.11533,           0.0031243,           0.0031243,           0.0031243
                  27,            0.035695,           0.0052733,           0.0012598,            0.016949,            0.020408,           0.0087045,           0.0026114,            0.046743,           0.0075216,              0.1162,           0.0031181,           0.0031181,           0.0031181
                  28,            0.033564,           0.0051322,           0.0010708,                   0,                   0,                   0,                   0,            0.042843,           0.0080876,             0.11623,           0.0031118,           0.0031118,           0.0031118
                  29,            0.029108,           0.0046605,          0.00097509,            0.017857,            0.020408,           0.0091545,           0.0018309,              0.0394,           0.0082184,             0.11766,           0.0031052,           0.0031052,           0.0031052
                  30,            0.036666,           0.0053357,           0.0013302,                   0,                   0,                   0,                   0,             0.04758,           0.0072969,             0.11779,           0.0030984,           0.0030984,           0.0030984
                  31,            0.030702,           0.0047285,          0.00093248,                   0,                   0,                   0,                   0,            0.056475,            0.006744,             0.11712,           0.0030913,           0.0030913,           0.0030913
                  32,            0.035389,           0.0049647,           0.0010121,            0.057692,             0.18367,            0.034338,            0.012555,            0.052515,           0.0064655,             0.11576,            0.003084,            0.003084,            0.003084
                  33,            0.031261,           0.0051631,           0.0012149,            0.044041,             0.34694,            0.031026,            0.010466,            0.052511,           0.0069722,             0.11528,           0.0030765,           0.0030765,           0.0030765
                  34,            0.038566,           0.0046759,           0.0015678,            0.093137,             0.38776,            0.078604,            0.015989,            0.049515,           0.0064761,             0.11562,           0.0030688,           0.0030688,           0.0030688
                  35,            0.029463,           0.0041466,          0.00094153,             0.40489,             0.18367,             0.25479,             0.10098,            0.044139,           0.0071815,             0.11724,           0.0030609,           0.0030609,           0.0030609
                  36,            0.028306,           0.0042595,          0.00093358,             0.56333,             0.34694,             0.35176,             0.20091,            0.038956,           0.0072548,             0.11872,           0.0030527,           0.0030527,           0.0030527
                  37,            0.032314,             0.00445,          0.00091987,             0.92118,             0.26531,             0.38313,             0.17981,            0.042616,           0.0072091,             0.12155,           0.0030443,           0.0030443,           0.0030443
                  38,            0.033052,           0.0046123,           0.0009662,             0.77225,             0.26531,             0.47807,              0.1994,            0.042359,           0.0069454,             0.11874,           0.0030357,           0.0030357,           0.0030357
                  39,            0.032903,           0.0041786,           0.0010809,             0.21622,              0.4898,             0.35538,             0.15877,            0.039269,           0.0073067,             0.11973,           0.0030269,           0.0030269,           0.0030269
                  40,            0.028814,           0.0042106,          0.00098897,             0.28235,              0.4898,             0.47669,             0.19379,            0.041631,           0.0070933,             0.11925,           0.0030179,           0.0030179,           0.0030179
                  41,             0.03016,           0.0046817,           0.0011161,             0.31944,             0.46939,             0.47268,             0.20851,            0.035763,            0.007333,             0.12033,           0.0030086,           0.0030086,           0.0030086
                  42,            0.028974,           0.0040711,          0.00099954,            0.048276,             0.14286,            0.033393,            0.011464,            0.049389,           0.0070127,             0.12253,           0.0029992,           0.0029992,           0.0029992
                  43,            0.027789,           0.0042503,          0.00095173,             0.96458,             0.59184,             0.75197,             0.38916,            0.038395,           0.0066772,             0.12311,           0.0029895,           0.0029895,           0.0029895
                  44,            0.025777,            0.003529,          0.00078936,             0.77759,             0.42813,             0.59063,             0.21869,            0.043689,           0.0064492,             0.12253,           0.0029796,           0.0029796,           0.0029796
                  45,            0.029009,           0.0036092,          0.00095195,              0.4211,             0.26531,              0.2575,            0.085482,            0.054096,           0.0057719,             0.12135,           0.0029695,           0.0029695,           0.0029695
                  46,            0.029297,           0.0038678,          0.00093403,              0.7606,              0.3243,             0.58062,             0.16089,            0.047376,           0.0061156,             0.12402,           0.0029592,           0.0029592,           0.0029592
                  47,             0.02715,           0.0037871,          0.00072022,             0.93402,             0.28909,             0.50387,             0.20689,            0.043131,           0.0064095,             0.12871,           0.0029487,           0.0029487,           0.0029487
                  48,            0.031731,           0.0039517,          0.00094476,             0.27711,             0.46939,             0.29722,             0.12825,            0.040179,           0.0069581,             0.12858,            0.002938,            0.002938,            0.002938
                  49,            0.030498,           0.0039238,          0.00094807,             0.17886,             0.44898,             0.24213,             0.13583,            0.042078,           0.0071797,             0.12964,           0.0029271,           0.0029271,           0.0029271
                  50,            0.030146,           0.0038771,           0.0010385,             0.94293,              0.3375,             0.73723,             0.27887,            0.040682,            0.006664,              0.1291,            0.002916,            0.002916,            0.002916
                  51,            0.026069,           0.0039617,           0.0009192,             0.87082,              0.7551,             0.77613,             0.27249,            0.046741,            0.006076,             0.12682,           0.0029047,           0.0029047,           0.0029047
                  52,            0.029354,           0.0034082,           0.0011205,             0.93002,             0.77551,             0.82995,              0.2955,            0.043851,           0.0060953,              0.1263,           0.0028933,           0.0028933,           0.0028933
                  53,            0.029731,            0.003811,          0.00099749,             0.91199,             0.71429,             0.85881,             0.39631,            0.037856,           0.0060366,             0.12734,           0.0028816,           0.0028816,           0.0028816
                  54,            0.030017,           0.0036561,          0.00095258,             0.97224,             0.71471,             0.87593,             0.42578,            0.036554,           0.0059824,             0.12924,           0.0028697,           0.0028697,           0.0028697
                  55,            0.026754,           0.0038002,          0.00088372,             0.90081,              0.7415,             0.80075,             0.38185,            0.043543,           0.0059343,             0.12936,           0.0028577,           0.0028577,           0.0028577
                  56,            0.023939,           0.0035055,          0.00073869,              0.8894,             0.73469,             0.77825,             0.21845,            0.046729,           0.0057715,             0.13166,           0.0028454,           0.0028454,           0.0028454
                  57,            0.028788,           0.0034515,          0.00079336,              0.8622,             0.76624,             0.83116,             0.26188,            0.044036,           0.0056335,             0.12991,            0.002833,            0.002833,            0.002833
                  58,            0.027569,           0.0032888,          0.00074967,                   1,              0.8354,             0.90998,             0.56749,            0.040608,           0.0057747,             0.12949,           0.0028204,           0.0028204,           0.0028204
                  59,              0.0223,           0.0031144,          0.00068792,                   1,             0.67169,             0.87094,             0.40971,             0.03992,           0.0063589,             0.13109,           0.0028076,           0.0028076,           0.0028076
                  60,            0.027113,           0.0034549,          0.00075622,              0.9497,             0.77068,              0.8479,             0.31591,            0.042287,           0.0057298,             0.13105,           0.0027947,           0.0027947,           0.0027947
                  61,            0.026059,           0.0033153,          0.00071278,             0.80299,             0.57143,               0.644,              0.2438,            0.051902,           0.0056843,             0.13088,           0.0027815,           0.0027815,           0.0027815
                  62,            0.027352,           0.0033105,          0.00067139,             0.77919,             0.67347,             0.69015,             0.28648,            0.044032,           0.0055244,              0.1312,           0.0027682,           0.0027682,           0.0027682
                  63,            0.027308,            0.003005,          0.00077746,             0.76978,             0.61224,             0.63083,             0.33994,            0.040781,           0.0059533,             0.13167,           0.0027547,           0.0027547,           0.0027547
                  64,            0.027056,           0.0028372,          0.00069439,             0.65613,             0.54527,             0.44187,             0.22082,            0.045586,           0.0052798,             0.13081,           0.0027411,           0.0027411,           0.0027411
                  65,            0.026939,            0.002934,           0.0007208,             0.91704,              0.7551,             0.81369,             0.42431,            0.042653,           0.0056964,              0.1327,           0.0027273,           0.0027273,           0.0027273
                  66,            0.024106,           0.0028898,          0.00062148,             0.95923,             0.67347,             0.84054,             0.44691,            0.036952,           0.0062371,             0.13528,           0.0027133,           0.0027133,           0.0027133
                  67,            0.025775,           0.0027504,          0.00084539,             0.95591,             0.71429,             0.86435,             0.56959,            0.033061,           0.0061784,             0.13574,           0.0026992,           0.0026992,           0.0026992
                  68,            0.029258,           0.0031536,          0.00068983,             0.97096,             0.68243,             0.87045,             0.52419,            0.033313,           0.0060015,             0.13488,           0.0026849,           0.0026849,           0.0026849
                  69,            0.022313,           0.0027902,          0.00069299,             0.97343,             0.74772,             0.90172,             0.48088,            0.036508,           0.0056594,             0.13209,           0.0026704,           0.0026704,           0.0026704
                  70,            0.024174,           0.0030201,          0.00067876,             0.96512,             0.56486,             0.78302,             0.28118,            0.041264,           0.0058979,             0.13269,           0.0026558,           0.0026558,           0.0026558
                  71,            0.024296,           0.0026913,          0.00076265,             0.86346,             0.65306,             0.74022,             0.27641,             0.04629,            0.005394,              0.1324,           0.0026411,           0.0026411,           0.0026411
                  72,            0.025327,           0.0028969,          0.00069185,              0.8644,             0.65051,             0.72885,             0.34776,            0.039335,           0.0057736,             0.13455,           0.0026262,           0.0026262,           0.0026262
                  73,            0.024241,            0.002831,          0.00066504,                   1,             0.76822,             0.86493,             0.47545,            0.037024,           0.0056579,             0.13581,           0.0026111,           0.0026111,           0.0026111
                  74,             0.02988,           0.0031152,           0.0007441,                   1,              0.5904,             0.81641,             0.58186,            0.028591,             0.00653,             0.14081,           0.0025959,           0.0025959,           0.0025959
                  75,               0.024,           0.0027146,           0.0007431,             0.97064,             0.59184,             0.83845,             0.49821,            0.031465,           0.0064409,             0.14052,           0.0025806,           0.0025806,           0.0025806
                  76,            0.022386,           0.0026046,          0.00060282,             0.94209,             0.59184,             0.78572,              0.5143,            0.032421,           0.0067529,             0.14178,           0.0025652,           0.0025652,           0.0025652
                  77,            0.022477,           0.0026393,          0.00056004,             0.94978,             0.77207,             0.82536,             0.49411,            0.033758,           0.0062726,             0.13852,           0.0025496,           0.0025496,           0.0025496
                  78,            0.023237,           0.0027181,          0.00061777,              0.9629,             0.79592,             0.86161,             0.41951,            0.037022,           0.0056728,             0.13687,           0.0025338,           0.0025338,           0.0025338
                  79,            0.023293,           0.0028571,           0.0006462,             0.92832,             0.81633,              0.8642,             0.42802,            0.035465,           0.0053327,             0.13905,            0.002518,            0.002518,            0.002518
                  80,            0.023285,           0.0026192,          0.00070673,             0.69945,             0.63265,             0.60598,             0.23838,            0.047658,           0.0047617,             0.13536,            0.002502,            0.002502,            0.002502
                  81,            0.024334,           0.0026089,          0.00058651,             0.85672,             0.48818,             0.67558,             0.39289,            0.038508,           0.0061134,             0.13586,           0.0024859,           0.0024859,           0.0024859
                  82,            0.025433,           0.0027826,          0.00088527,             0.94165,             0.65886,             0.83708,             0.39435,            0.037337,           0.0055041,             0.13696,           0.0024696,           0.0024696,           0.0024696
                  83,            0.023029,           0.0027028,          0.00072222,                   1,               0.615,             0.86036,             0.58709,             0.02842,           0.0059326,             0.14229,           0.0024533,           0.0024533,           0.0024533
                  84,            0.021919,           0.0026802,          0.00061909,             0.92778,              0.7866,             0.85659,              0.3999,            0.037329,           0.0051661,             0.14229,           0.0024368,           0.0024368,           0.0024368
                  85,            0.021382,            0.002466,          0.00062265,             0.91574,             0.63265,             0.81814,             0.44862,            0.034774,           0.0058222,             0.14407,           0.0024202,           0.0024202,           0.0024202
                  86,            0.023498,           0.0025904,          0.00060991,             0.97483,             0.79066,             0.89177,              0.4472,            0.038725,           0.0054781,             0.14167,           0.0024036,           0.0024036,           0.0024036
                  87,            0.024059,           0.0027809,          0.00060883,             0.93038,             0.81826,             0.89053,             0.41253,            0.035202,           0.0053228,             0.14275,           0.0023868,           0.0023868,           0.0023868
                  88,            0.020495,           0.0025282,          0.00046528,             0.92308,             0.83673,             0.89516,             0.40081,            0.036673,           0.0048515,             0.14259,           0.0023699,           0.0023699,           0.0023699
                  89,            0.021647,           0.0026756,          0.00059545,             0.95369,             0.84055,             0.90355,             0.34772,            0.037634,           0.0048538,             0.14028,           0.0023529,           0.0023529,           0.0023529
                  90,            0.021591,           0.0026667,          0.00063458,             0.83673,             0.83673,             0.90197,             0.58377,            0.030751,           0.0062656,             0.14373,           0.0023358,           0.0023358,           0.0023358
                  91,            0.019453,           0.0025946,          0.00052824,             0.88372,             0.77551,             0.87079,             0.56351,            0.034037,           0.0065029,             0.14396,           0.0023186,           0.0023186,           0.0023186
                  92,            0.021766,           0.0024888,          0.00057659,             0.81633,             0.81633,             0.88111,             0.43073,            0.036403,           0.0058694,              0.1406,           0.0023013,           0.0023013,           0.0023013
                  93,            0.020601,           0.0026156,          0.00061083,              0.9503,             0.78046,             0.87439,             0.54373,            0.030874,           0.0058693,             0.14112,           0.0022839,           0.0022839,           0.0022839
                  94,            0.021938,           0.0025477,          0.00060733,             0.92688,             0.81633,             0.88739,             0.48415,            0.035801,           0.0052331,             0.14289,           0.0022665,           0.0022665,           0.0022665
                  95,             0.01898,           0.0022592,          0.00043079,             0.94982,             0.81633,             0.89226,             0.46138,            0.036822,            0.005116,             0.14287,           0.0022489,           0.0022489,           0.0022489
                  96,            0.021759,           0.0025637,          0.00050006,                   1,             0.66791,             0.84943,             0.45982,            0.036121,           0.0062198,             0.14256,           0.0022313,           0.0022313,           0.0022313
                  97,            0.020849,           0.0026399,          0.00063366,             0.94686,              0.7551,             0.84984,             0.42723,            0.035859,           0.0055986,             0.14175,           0.0022136,           0.0022136,           0.0022136
                  98,            0.020847,           0.0026282,          0.00056515,             0.96429,             0.83673,             0.89567,             0.50495,            0.031247,           0.0050943,             0.14492,           0.0021958,           0.0021958,           0.0021958
                  99,             0.02049,           0.0021114,          0.00046929,             0.95316,             0.83071,             0.90676,             0.44706,            0.033347,           0.0051047,             0.14401,            0.002178,            0.002178,            0.002178
                 100,            0.021103,            0.002243,          0.00055987,             0.97422,             0.79592,             0.89481,             0.42062,            0.035583,           0.0054334,             0.14259,           0.0021601,           0.0021601,           0.0021601
                 101,            0.019267,           0.0022655,          0.00043995,             0.92446,             0.74942,              0.8683,             0.40468,            0.038567,           0.0052273,             0.14303,           0.0021421,           0.0021421,           0.0021421
                 102,             0.02171,           0.0025141,          0.00062436,                   1,             0.64311,             0.88179,             0.49335,            0.032289,           0.0059678,             0.14605,           0.0021241,           0.0021241,           0.0021241
                 103,              0.0222,           0.0024227,          0.00058666,             0.94368,             0.83673,             0.89729,             0.42133,            0.036838,           0.0046494,              0.1438,            0.002106,            0.002106,            0.002106
                 104,             0.02052,           0.0024214,          0.00061563,             0.96137,             0.81633,             0.89532,             0.51473,            0.034341,           0.0049366,             0.14306,           0.0020879,           0.0020879,           0.0020879
                 105,            0.018636,           0.0022809,          0.00049373,             0.97266,             0.81633,             0.89484,             0.57011,            0.030687,           0.0052188,             0.14636,           0.0020697,           0.0020697,           0.0020697
                 106,            0.021579,           0.0023689,          0.00048302,                   1,             0.72659,             0.88315,             0.53803,            0.034799,            0.005549,             0.14618,           0.0020514,           0.0020514,           0.0020514
                 107,            0.021732,           0.0023361,          0.00053026,                   1,             0.75011,             0.88234,             0.61009,             0.03047,           0.0059454,             0.14683,           0.0020331,           0.0020331,           0.0020331
                 108,            0.020466,           0.0022733,          0.00055314,             0.95285,             0.81633,             0.87739,             0.56823,            0.030306,           0.0053193,             0.14436,           0.0020148,           0.0020148,           0.0020148
                 109,             0.02112,           0.0023738,          0.00064219,             0.94036,             0.83673,             0.89619,             0.53998,            0.031226,           0.0049108,             0.14424,           0.0019964,           0.0019964,           0.0019964
                 110,            0.019755,           0.0024203,          0.00053855,             0.95237,             0.81619,             0.89141,             0.49401,            0.034113,           0.0052934,             0.14484,            0.001978,            0.001978,            0.001978
                 111,            0.022974,           0.0025495,          0.00059779,             0.94367,             0.77551,             0.86371,             0.50059,            0.033263,           0.0056866,               0.148,           0.0019596,           0.0019596,           0.0019596
                 112,            0.018916,           0.0023087,          0.00045759,             0.97103,             0.68424,             0.85091,             0.39313,            0.038173,           0.0056928,             0.14726,           0.0019411,           0.0019411,           0.0019411
                 113,            0.021339,            0.002227,          0.00051608,             0.97145,             0.69455,              0.8726,             0.47631,            0.034227,           0.0056521,             0.14757,           0.0019226,           0.0019226,           0.0019226
                 114,            0.022611,           0.0024413,          0.00054107,             0.79167,             0.77551,             0.85614,             0.50004,            0.034832,           0.0059771,              0.1524,           0.0019041,           0.0019041,           0.0019041
                 115,            0.017924,           0.0023432,           0.0003857,             0.97504,             0.79719,             0.89882,             0.51598,            0.035126,           0.0054742,             0.14948,           0.0018856,           0.0018856,           0.0018856
                 116,            0.021574,            0.002197,          0.00044881,             0.97064,             0.77551,              0.8913,              0.3539,            0.039977,           0.0050902,              0.1475,            0.001867,            0.001867,            0.001867
                 117,             0.01823,           0.0020544,          0.00039304,             0.78571,             0.67347,             0.79734,             0.47583,            0.038903,            0.006475,             0.15093,           0.0018485,           0.0018485,           0.0018485
                 118,             0.01975,           0.0021132,           0.0004483,                   1,             0.74529,             0.85284,             0.49041,            0.034552,           0.0056796,             0.15007,           0.0018299,           0.0018299,           0.0018299
                 119,            0.018712,           0.0021083,          0.00038374,                   1,             0.75135,             0.87007,             0.52853,            0.034478,           0.0056028,             0.14943,           0.0018113,           0.0018113,           0.0018113
                 120,            0.018026,           0.0022967,          0.00047963,                   1,             0.77088,             0.88083,             0.55553,             0.03305,           0.0052991,             0.14887,           0.0017927,           0.0017927,           0.0017927
                 121,            0.019858,           0.0023483,           0.0005759,                   1,             0.82227,             0.88754,              0.5638,            0.031347,           0.0051146,             0.14946,           0.0017741,           0.0017741,           0.0017741
                 122,            0.018835,           0.0023511,          0.00046826,             0.98715,             0.83673,             0.88836,             0.57476,            0.030456,           0.0050435,             0.14788,           0.0017555,           0.0017555,           0.0017555
                 123,            0.019902,           0.0022835,          0.00046106,                   1,             0.80974,             0.89289,             0.63904,            0.026538,           0.0054384,             0.15027,            0.001737,            0.001737,            0.001737
                 124,            0.019944,           0.0024195,          0.00049952,                   1,             0.75172,             0.88131,             0.58477,            0.028801,           0.0056498,             0.15237,           0.0017184,           0.0017184,           0.0017184
                 125,            0.018513,           0.0022112,          0.00050215,             0.95261,             0.82053,             0.89041,             0.46399,            0.033994,           0.0049291,             0.15079,           0.0016999,           0.0016999,           0.0016999
                 126,            0.020189,           0.0022049,          0.00037977,             0.95115,             0.79475,             0.88579,             0.48778,            0.031825,           0.0052187,             0.15068,           0.0016813,           0.0016813,           0.0016813
                 127,            0.019243,           0.0021515,          0.00041427,             0.95053,             0.78444,             0.88051,             0.48724,            0.032942,           0.0054273,             0.15008,           0.0016628,           0.0016628,           0.0016628
                 128,            0.018207,           0.0022185,          0.00042975,             0.95129,             0.79722,             0.88317,             0.44572,            0.035059,           0.0052061,             0.15094,           0.0016443,           0.0016443,           0.0016443
                 129,            0.017706,           0.0023387,          0.00042343,             0.98582,             0.81633,             0.88504,             0.56168,             0.02962,           0.0051638,             0.15431,           0.0016258,           0.0016258,           0.0016258
                 130,            0.016252,            0.002013,          0.00033896,             0.98641,             0.81633,             0.88194,             0.53345,            0.031471,           0.0048607,             0.15392,           0.0016074,           0.0016074,           0.0016074
                 131,             0.01839,           0.0021689,          0.00042163,             0.95146,             0.83673,             0.89496,             0.46256,            0.032955,            0.004533,             0.15081,            0.001589,            0.001589,            0.001589
                 132,            0.019375,            0.002068,          0.00044796,             0.95299,             0.82749,             0.88743,             0.45125,            0.034439,           0.0048034,             0.15164,           0.0015706,           0.0015706,           0.0015706
                 133,            0.017374,           0.0021291,          0.00043216,             0.98369,             0.81633,             0.88896,              0.4847,            0.033432,           0.0049927,             0.15379,           0.0015523,           0.0015523,           0.0015523
                 134,            0.018232,           0.0020734,          0.00041734,             0.94965,             0.81633,             0.89458,             0.41954,            0.035924,           0.0045137,             0.15164,            0.001534,            0.001534,            0.001534
                 135,            0.019716,           0.0022834,          0.00045506,                   1,             0.78734,               0.889,             0.46216,            0.035111,           0.0048629,             0.15157,           0.0015157,           0.0015157,           0.0015157
                 136,            0.018617,            0.002339,          0.00040913,                   1,             0.74134,             0.86579,               0.546,             0.03138,           0.0051305,             0.15203,           0.0014975,           0.0014975,           0.0014975
                 137,            0.017253,           0.0022281,          0.00049371,             0.98009,              0.7551,             0.87152,             0.45653,            0.037457,           0.0050406,             0.15327,           0.0014794,           0.0014794,           0.0014794
                 138,            0.017354,           0.0023496,          0.00037509,                   1,             0.75395,             0.86873,             0.52672,            0.028988,           0.0053293,             0.15509,           0.0014613,           0.0014613,           0.0014613
                 139,            0.019321,           0.0022431,          0.00047383,             0.99164,              0.7551,             0.87274,             0.51468,            0.030275,           0.0050868,             0.15586,           0.0014433,           0.0014433,           0.0014433
                 140,            0.018465,           0.0021097,          0.00045027,                   1,             0.68553,             0.85354,              0.4648,            0.033771,           0.0056165,             0.15536,           0.0014253,           0.0014253,           0.0014253
                 141,            0.016605,           0.0019607,          0.00033254,                0.75,             0.79592,             0.85242,             0.50249,            0.032326,           0.0057717,             0.15589,           0.0014074,           0.0014074,           0.0014074
                 142,            0.016985,            0.002043,          0.00041204,             0.94947,             0.79592,              0.8805,             0.52327,             0.03048,           0.0049389,             0.15778,           0.0013895,           0.0013895,           0.0013895
                 143,            0.019718,           0.0024708,          0.00040555,             0.94149,             0.81633,              0.8882,             0.50227,            0.033588,           0.0045066,             0.15727,           0.0013718,           0.0013718,           0.0013718
                 144,            0.016361,           0.0022619,          0.00037727,             0.94086,             0.81633,             0.89557,             0.46238,            0.033235,           0.0044176,             0.15641,            0.001354,            0.001354,            0.001354
                 145,             0.01638,           0.0021876,          0.00032674,             0.93838,             0.81633,             0.89626,             0.54227,            0.030761,            0.004316,             0.15696,           0.0013364,           0.0013364,           0.0013364
                 146,            0.017083,           0.0021882,          0.00041351,             0.94648,             0.81633,             0.89208,             0.52604,            0.030654,           0.0043992,             0.15899,           0.0013189,           0.0013189,           0.0013189
                 147,            0.018131,            0.002217,          0.00047653,             0.97351,             0.71429,             0.88375,             0.57092,            0.026801,           0.0049782,             0.16008,           0.0013014,           0.0013014,           0.0013014
                 148,             0.01804,             0.00229,          0.00039648,             0.93182,             0.79592,             0.88471,             0.53886,            0.031563,            0.004674,             0.15788,            0.001284,            0.001284,            0.001284
                 149,            0.018866,           0.0021591,          0.00040107,             0.93239,             0.84439,             0.89985,             0.53768,            0.032476,           0.0042356,             0.15865,           0.0012667,           0.0012667,           0.0012667
                 150,            0.016288,           0.0020897,          0.00043957,              0.9035,             0.79592,             0.88516,             0.54491,            0.030811,            0.004455,              0.1576,           0.0012496,           0.0012496,           0.0012496
                 151,            0.016927,           0.0021634,          0.00045102,             0.88161,             0.75995,             0.85461,             0.45089,            0.033665,           0.0049998,             0.15604,           0.0012324,           0.0012324,           0.0012324
                 152,            0.014528,            0.001834,          0.00026219,             0.91727,             0.67895,             0.83179,             0.47504,            0.032677,           0.0057757,             0.15631,           0.0012154,           0.0012154,           0.0012154
                 153,            0.018587,           0.0019097,          0.00041372,             0.90206,             0.73469,             0.85101,             0.49812,            0.029398,           0.0053015,             0.15689,           0.0011985,           0.0011985,           0.0011985
                 154,            0.017843,           0.0020906,          0.00052986,             0.88837,             0.79592,             0.87189,             0.54921,            0.027779,           0.0046809,             0.15811,           0.0011817,           0.0011817,           0.0011817
                 155,            0.017233,           0.0021297,          0.00047707,             0.92045,             0.83673,             0.87983,               0.601,            0.027034,           0.0046035,             0.15999,            0.001165,            0.001165,            0.001165
                 156,             0.01536,           0.0021652,          0.00031669,             0.93911,             0.83673,             0.87899,              0.5344,             0.02869,           0.0044682,             0.15886,           0.0011485,           0.0011485,           0.0011485
                 157,            0.015817,           0.0021414,          0.00030861,             0.95009,             0.79592,             0.87597,             0.48786,            0.034619,           0.0046402,             0.15753,            0.001132,            0.001132,            0.001132
                 158,            0.015438,           0.0021391,           0.0003006,             0.95524,             0.79592,             0.88023,             0.51938,             0.03236,           0.0047243,             0.15872,           0.0011156,           0.0011156,           0.0011156
                 159,            0.015733,           0.0018702,          0.00032363,             0.95196,             0.80886,              0.8931,             0.56202,             0.02973,           0.0045422,             0.16136,           0.0010994,           0.0010994,           0.0010994
