               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.021936,           0.0061247,           0.0008419,              0.9185,             0.87921,             0.89678,              0.6602,            0.017121,           0.0045192,           0.0008744,           0.0030606,           0.0030606,           0.0030606
                  36,            0.022143,           0.0060767,          0.00085502,              0.9121,             0.85895,             0.87775,             0.63482,            0.017847,           0.0046131,          0.00081615,           0.0030524,           0.0030524,           0.0030524
                  37,            0.020774,           0.0057306,          0.00077234,             0.92831,             0.86901,             0.88553,             0.61432,            0.017407,           0.0046082,          0.00095795,            0.003044,            0.003044,            0.003044
                  38,            0.020231,           0.0057924,          0.00076734,             0.95276,             0.83858,             0.88847,             0.57545,             0.01879,           0.0046225,          0.00087878,           0.0030354,           0.0030354,           0.0030354
                  39,            0.021814,           0.0060456,          0.00077126,             0.93718,             0.86066,             0.89248,             0.63609,            0.017177,           0.0045146,          0.00081847,           0.0030266,           0.0030266,           0.0030266
                  40,             0.02072,           0.0058221,          0.00073105,             0.91666,             0.86066,             0.87819,             0.55032,            0.018386,           0.0045562,          0.00075117,           0.0030175,           0.0030175,           0.0030175
                  41,            0.020119,           0.0056309,          0.00076147,             0.90935,             0.87939,             0.91047,             0.62751,            0.016872,           0.0044134,          0.00083198,           0.0030083,           0.0030083,           0.0030083
                  42,            0.019487,           0.0054983,          0.00069899,              0.8179,             0.86117,             0.85955,             0.60625,            0.017498,           0.0044339,          0.00068847,           0.0029988,           0.0029988,           0.0029988
                  43,             0.01994,           0.0058666,          0.00074872,               0.957,             0.85397,             0.90004,             0.58834,            0.017278,            0.004322,          0.00070907,           0.0029891,           0.0029891,           0.0029891
                  44,            0.019446,           0.0055735,          0.00066451,             0.94486,             0.88107,             0.91885,             0.62031,            0.016805,           0.0041962,          0.00069017,           0.0029793,           0.0029793,           0.0029793
                  45,             0.02044,           0.0059901,          0.00069253,             0.94555,             0.87253,             0.90743,             0.63746,            0.017597,            0.004357,          0.00064325,           0.0029692,           0.0029692,           0.0029692
                  46,            0.019873,           0.0055606,          0.00072677,             0.95241,             0.83851,             0.90227,             0.61239,            0.017868,           0.0044025,          0.00074835,           0.0029589,           0.0029589,           0.0029589
                  47,             0.01945,           0.0056649,          0.00068939,             0.90924,             0.86233,             0.88733,             0.64546,            0.016272,           0.0043159,          0.00068295,           0.0029484,           0.0029484,           0.0029484
                  48,            0.018792,           0.0054286,           0.0006603,             0.93958,             0.87086,             0.89315,              0.6427,             0.01732,           0.0042586,           0.0006486,           0.0029377,           0.0029377,           0.0029377
                  49,            0.019355,           0.0055027,          0.00067029,             0.92046,             0.87086,             0.88108,             0.65036,            0.017021,           0.0045363,          0.00076436,           0.0029267,           0.0029267,           0.0029267
                  50,            0.018757,           0.0056937,          0.00063767,             0.92721,             0.88099,             0.90422,             0.62118,            0.017254,           0.0042694,          0.00066811,           0.0029156,           0.0029156,           0.0029156
                  51,            0.019373,           0.0056933,          0.00063338,             0.93518,             0.86752,             0.90236,             0.65904,            0.016573,           0.0042994,          0.00064343,           0.0029043,           0.0029043,           0.0029043
                  52,            0.018532,           0.0056281,          0.00064172,             0.95684,             0.89127,             0.92857,             0.68683,            0.016308,           0.0042239,          0.00073145,           0.0028929,           0.0028929,           0.0028929
                  53,            0.018033,           0.0052623,          0.00064329,             0.93229,             0.86066,             0.90225,             0.62668,            0.015829,           0.0041407,          0.00063861,           0.0028812,           0.0028812,           0.0028812
                  54,            0.019258,           0.0054377,          0.00061794,             0.92856,             0.87871,             0.91657,             0.57603,            0.017391,           0.0041641,          0.00062373,           0.0028693,           0.0028693,           0.0028693
                  55,            0.017823,           0.0054647,          0.00063706,             0.91369,             0.87932,             0.88915,              0.6455,            0.016068,           0.0043318,          0.00056827,           0.0028572,           0.0028572,           0.0028572
                  56,            0.018024,           0.0053815,          0.00057081,             0.92624,             0.87939,             0.90126,             0.66747,            0.016177,           0.0042592,          0.00053702,            0.002845,            0.002845,            0.002845
                  57,            0.018098,           0.0055107,          0.00061061,             0.94861,              0.8896,             0.89623,             0.69874,            0.014895,           0.0043351,          0.00061469,           0.0028326,           0.0028326,           0.0028326
                  58,             0.01805,           0.0052573,          0.00057201,             0.94222,             0.88955,              0.9087,             0.67757,            0.014778,           0.0041808,          0.00052214,             0.00282,             0.00282,             0.00282
                  59,            0.018767,           0.0054022,          0.00058191,             0.94084,             0.89101,             0.92238,             0.69164,            0.014728,           0.0041887,          0.00063844,           0.0028072,           0.0028072,           0.0028072
                  60,            0.017998,           0.0055047,          0.00056861,              0.9023,             0.88272,             0.88654,             0.59861,            0.017247,           0.0042228,          0.00062249,           0.0027942,           0.0027942,           0.0027942
                  61,            0.017464,           0.0050072,          0.00055877,             0.95025,             0.88093,             0.89836,             0.67462,            0.016314,           0.0043555,          0.00096155,           0.0027811,           0.0027811,           0.0027811
                  62,            0.017178,           0.0051723,          0.00052924,              0.9681,             0.88793,             0.92037,             0.67299,            0.016405,           0.0041522,           0.0006458,           0.0027677,           0.0027677,           0.0027677
                  63,            0.017578,            0.005294,          0.00054672,             0.94949,             0.86583,             0.91337,             0.67756,            0.015527,           0.0042755,          0.00057474,           0.0027543,           0.0027543,           0.0027543
                  64,            0.017366,           0.0051038,          0.00055988,             0.93613,             0.89127,             0.89763,             0.66842,            0.016122,           0.0043118,          0.00065641,           0.0027406,           0.0027406,           0.0027406
                  65,            0.017852,            0.005155,          0.00058406,             0.96524,             0.88622,             0.92177,             0.65114,            0.015526,           0.0041475,          0.00058002,           0.0027268,           0.0027268,           0.0027268
                  66,             0.01778,           0.0053611,          0.00054487,             0.93596,             0.86919,             0.88641,             0.62662,            0.017046,           0.0041701,          0.00059827,           0.0027128,           0.0027128,           0.0027128
                  67,            0.017359,           0.0051627,          0.00057035,              0.9597,             0.88787,             0.90365,             0.68331,            0.015087,           0.0041042,          0.00055558,           0.0026987,           0.0026987,           0.0026987
                  68,            0.017072,           0.0049501,          0.00050123,             0.97419,             0.88728,             0.91807,             0.67096,            0.015945,           0.0041165,          0.00058024,           0.0026844,           0.0026844,           0.0026844
                  69,            0.017202,           0.0051823,          0.00051544,             0.95214,              0.8727,             0.91635,             0.64377,            0.015692,           0.0041751,          0.00064015,           0.0026699,           0.0026699,           0.0026699
                  70,            0.017058,           0.0052946,          0.00052092,             0.96117,             0.87542,             0.91657,             0.65529,            0.015916,           0.0040702,          0.00050624,           0.0026553,           0.0026553,           0.0026553
                  71,            0.016822,           0.0052569,          0.00049409,             0.93944,             0.87772,             0.91644,             0.63084,            0.016655,           0.0040923,          0.00052819,           0.0026406,           0.0026406,           0.0026406
                  72,            0.016909,           0.0050219,          0.00050566,             0.93796,             0.88107,             0.89292,             0.63494,            0.016263,           0.0042758,          0.00055206,           0.0026257,           0.0026257,           0.0026257
                  73,            0.017225,           0.0049397,          0.00050939,             0.95708,             0.85463,             0.89253,             0.61856,            0.015915,           0.0042445,          0.00061906,           0.0026106,           0.0026106,           0.0026106
                  74,            0.016107,           0.0051505,          0.00050601,             0.91323,             0.87939,             0.89729,             0.65291,            0.015929,           0.0042203,          0.00073046,           0.0025954,           0.0025954,           0.0025954
                  75,            0.017314,           0.0052763,           0.0004902,              0.9511,             0.85731,             0.91472,             0.66705,            0.015132,           0.0041251,           0.0006061,           0.0025801,           0.0025801,           0.0025801
                  76,            0.015833,           0.0049522,          0.00049009,             0.94837,              0.8879,             0.91481,               0.664,            0.014967,           0.0040628,          0.00055196,           0.0025646,           0.0025646,           0.0025646
                  77,            0.016956,           0.0051342,          0.00046037,              0.9563,             0.87934,             0.90888,             0.67081,             0.01577,           0.0042737,          0.00064532,            0.002549,            0.002549,            0.002549
                  78,            0.017021,           0.0050544,           0.0005121,             0.93601,             0.87829,              0.8834,             0.65373,            0.015036,           0.0040674,          0.00069513,           0.0025333,           0.0025333,           0.0025333
                  79,            0.016186,           0.0048977,          0.00048904,             0.87866,             0.81894,             0.83443,             0.60308,            0.017163,            0.004045,          0.00060816,           0.0025174,           0.0025174,           0.0025174
                  80,             0.01559,           0.0049625,          0.00044505,             0.93606,             0.86919,             0.89278,             0.64464,            0.015423,           0.0039207,          0.00049709,           0.0025014,           0.0025014,           0.0025014
