               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  94,            0.025166,           0.0024141,          0.00081549,               0.882,             0.76285,             0.83621,             0.28795,            0.044887,           0.0047243,             0.16589,           0.0022671,           0.0022671,           0.0022671
                  95,            0.029909,           0.0027604,          0.00067583,             0.92924,             0.80408,             0.87753,             0.42784,            0.040016,           0.0048799,             0.16729,           0.0022496,           0.0022496,           0.0022496
                  96,            0.025476,           0.0025746,          0.00068452,             0.95091,             0.81633,             0.88306,             0.38295,            0.039636,           0.0048967,             0.16887,            0.002232,            0.002232,            0.002232
                  97,            0.025621,           0.0027948,          0.00052198,             0.90909,             0.81633,             0.87401,             0.32496,            0.042541,           0.0050046,             0.17145,           0.0022143,           0.0022143,           0.0022143
                  98,            0.024616,           0.0026459,          0.00059337,             0.88393,             0.77712,             0.84747,             0.32786,            0.039626,           0.0049265,             0.16968,           0.0021965,           0.0021965,           0.0021965
                  99,            0.023816,           0.0023459,          0.00059956,             0.86957,             0.81633,             0.84793,             0.27727,            0.051158,           0.0053035,              0.1668,           0.0021787,           0.0021787,           0.0021787
                 100,             0.02553,           0.0022614,            0.000817,             0.95214,             0.81209,             0.88269,             0.39824,            0.039318,           0.0047288,             0.16661,           0.0021608,           0.0021608,           0.0021608
                 101,            0.026056,           0.0025909,          0.00097995,             0.93916,             0.83673,             0.87519,             0.38904,            0.037418,           0.0042052,             0.16618,           0.0021428,           0.0021428,           0.0021428
                 102,            0.023666,           0.0023501,          0.00072593,             0.94998,             0.77521,             0.85235,             0.27073,            0.042668,           0.0045588,             0.16604,           0.0021248,           0.0021248,           0.0021248
                 103,            0.022561,           0.0025401,          0.00074513,             0.92835,             0.83673,             0.86332,             0.51598,            0.032556,           0.0044436,             0.17286,           0.0021067,           0.0021067,           0.0021067
                 104,            0.024365,           0.0027272,          0.00077543,             0.93039,             0.81838,             0.87917,             0.46168,            0.031441,           0.0045108,             0.17651,           0.0020886,           0.0020886,           0.0020886
                 105,            0.019938,           0.0024463,          0.00044057,              0.9306,             0.82099,             0.88704,             0.52033,             0.03781,           0.0045339,             0.17638,           0.0020704,           0.0020704,           0.0020704
